decade,id,title,artist,lyrics
1980,52157,바람에 옷깃이 날리듯,이상우,바람에 옷깃이 날리듯 나도 몰래 먼길을 걸어보는 나의 마음 밤이면 행여나 그대 오질않나 내 맘은 등불이 되고 싶네 해뜨면 부끄러워 얼굴을 붉혀도 그리움에 약해지는 사랑때문에 밤이면 언제나 기다리는 마음 밤길을 거니는 나의 마음 이슬에 물든 제비꽃처럼 기다리는 꽃으로 피어나네 바람에 옷깃이 날리듯 나의 마음은 나도 모르게 그대 떠난후 알아 버린 이 사랑 때문에 가슴에 내리는 뜨거운 눈물 실비되어 젖어드네 옛날엔 나만을 사랑하던 사람 오늘도 다시 돌아올줄 모르고 달무리 흐르는 차가운 하늘위에 또 다시 새벽이 밝아오네 이슬에 물든 제비꽃처럼 기다리는 꽃으로 피어나네 바람에 옷깃이 날리듯 나의 마음은 나도 모르게 그대 떠난후 알아 버린 이 사랑 때문에 가슴에 내리는 뜨거운 눈물 실비되어 젖어드네
1980,49834,바람이려오,이용,그대 잠든 머리맡에가만히 앉아이 밤을 지키는 나는 나는 바람 바람 이려오그대 잠든 모습처럼가만히 앉아이 밤을 지키는 나는 나는 어둠 어둠 이려오멀리서 멀리서 밝아 오는 아 침이나의 노래 천국의 노래 삼켜버려요날개짓 하면서밝아 오는 아 침이나의 노래 천국의 노래 흩어 놓아요산들 산들 불어오는포근한 바람이 밤을 지키는 나는 나는 바람 바람 이려오멀리서 멀리서 밝아 오는 아 침이나의 노래 천국의 노래 삼켜버려요날개짓 하면서밝아 오는 아 침이나의 노래 천국의 노래 흩어 놓아요산들 산들 불어오는포근한 바람이 밤을 지키는 나는 나는 바람 바람 이려오이 밤을 지키는 나는 나는 어둠이려오
1980,31184860,비내리는 영동교,주현미,밤비 내리는 영동교를 홀로 걷는 이 마음그 사람은 모를 거야 모르실 거야비에 젖어 슬픔에 젖어 눈물에 젖어하염없이 걷고 있네 밤비 내리는 영동교잊어야지 하면서도 못 잊는 것은미련 미련 미련 때문인가 봐밤비 내리는 영동교를 헤매도는 이 마음그 사람은 모를 거야 모르실 거야비에 젖어 슬픔에 젖어 아픔에 젖어하염없이 헤매이네 밤비 내리는 영동교생각말자 하면서도 생각하는 건미련 미련 미련 때문인가 봐
1980,1314717,비처럼 음악처럼,김현식,비가 내리고 음악이 흐르면난 당신을 생각해요당신이 떠나시던 그 밤에이렇게 비가 왔어요비가 내리고 음악이 흐르면난 당신을 생각해요당신이 떠나시던 그 밤에이렇게 비가 왔어요난 오늘도 이 비를 맞으며하루를 그냥 보내요오 아름다운 음악 같은 우리의사랑의 이야기들은흐르는 비처럼너무 아프기 때문이죠 오난 오늘도 이 비를 맞으며하루를 그냥 보내요오 아름다운 음악 같은 우리의사랑의 이야기들은흐르는 비처럼너무 아프기 때문이죠 오그렇게 아픈 비가 왔어요오 오 오 오
1980,314761,빙글빙글,Nami (나미),그저 바라만 보고 있지그저 눈치만 보고 있지늘 속삭이면서도사랑한다는그 말을 못 해그저 바라만 보고 있지그저 속만 태우고 있지늘 가깝지도 않고멀지도 않은우리 두 사람그리워지는 길목에 서서마음만 흠뻑 젖어 가네어떻게 하나우리 만남은빙글빙글 돌고여울져 가는 저 세월 속에좋아하는 우리 사이멀어질까 두려워어떻게 하나우리 만남은빙글빙글 돌고여울져 가는 저 세월 속에좋아하는 우리 사이멀어질까 두려워그저 바라만 보고 있지그저 속만 태우고 있지늘 가깝지도 않고멀지도 않은우리 두 사람그리워지는 길목에 서서마음만 흠뻑 젖어 가네어떻게 하나우리 만남은빙글빙글 돌고여울져 가는 저 세월 속에좋아하는 우리 사이멀어질까 두려워어떻게 하나우리 만남은빙글빙글 돌고여울져 가는 저 세월 속에좋아하는 우리 사이멀어질까 두려워어떻게 하나우리 만남은빙글빙글 돌고여울져 가는 저 세월 속에좋아하는 우리 사이멀어질까 두려워어떻게 하나우리 만남은빙글빙글 돌고여울져 가는 저 세월 속에좋아하는 우리 사이멀어질까 두려워
1980,190720,사랑 사랑 누가 말했나,남궁옥분,때로는 당신 생각에잠 못 이룬 적도 있었지기울어 가는 둥근 달을 보며타는 가슴 남 몰래 달랬지사랑 사랑 누가 말했나 아아향기로운 꽃보다 진하다고 오오사랑 사랑 그 누가 말했나 아아바보들의 이야기라고 오오세월이 흘러 먼 훗날기억나지 않는다 하여도오늘 밤 또 다시 당신 생각에타는 가슴 남 몰래 달래네때로는 당신 생각에잠 못 이룬 적도 있었지기울어 가는 둥근 달을 보며타는 가슴 남 몰래 달랬지사랑 사랑 누가 말했나 아아향기로운 꽃보다 진하다고 오오사랑 사랑 그 누가 말했나 아아바보들의 이야기라고 오오세월이 흘러 먼 훗날기억나지 않는다 하여도오늘 밤 또 다시 당신 생각에타는 가슴 남 몰래 달래네
1980,2036561,사랑은 언제나 그 자리에,해바라기,우리 모두가 잃어가는 많은 것들우리 모두가 사랑하는 많은 사람들 많은 시간들바람만 불어도 고개를 돌리는 우리이리로 저리로 갈대처럼 색바랜 모습으로하나는 모르면서 둘을 알려고 애쓰며 살지그러나 사랑할 수 있는 마음은 언제나 그 자리에사랑은 사랑할 수 있는 마음을 변함없이 그 자리에사랑은 사랑할 수 있는 마음은 언제나 그 자리에바람만 불어도 고개를 돌리는 우리이리로 저리로 갈대처럼 색바랜 모습으로하나는 모르면서 둘을 알려고 애쓰며 살지그러나 사랑할 수 있는 마음은 언제나 그 자리에사랑은 사랑할 수 있는 마음을 변함없이 그 자리에사랑은 사랑할 수 있는 마음은 언제나 그 자리에우린 모든 걸 사랑해 우린 모든 걸 사랑해
1980,52515,사랑은 창밖에 빗물같아요,양수경,이밤 왠지 그대가 내 곁에 올것만 같아 음그대 떠나버린걸 난 지금 후회 안해요 오그저 지난 세월이 내리는 빗물같아요그렇지만 문득 그대 떠오를 때면이 마음은 아파올거야그누구나 세월가면 잊혀지지만사랑은 창밖에 빗물같아요이밤 그대 모습이 내 맘에 올것만 같아 음그대 말은 안해도 난 지금 알 수 있어요 오그저 지난 세월이 내리는 빗물같아요그렇지만 문득 그대 떠오를 때면이 마음은 아파올거야그누구나 세월가면 잊혀지지만사랑은 창밖에 빗물같아요사랑은 창밖에 빗물같아요
1980,60161,사랑의 미로,최진희,그토록 다짐을 하건만사랑을 알 수 없어요사랑으로 눈먼 가슴은진실하나에 울지요그대 작은 가슴에심어준 사랑이여상처를 주지 마오 영원히끝도 시작도 없이아득한 사랑의 미로여흐르는 눈물은 없어도가슴은 젖어버리고두려움에 떨리는 것은사랑의 기쁨인가요그대 작은 가슴에심어준 사랑이여상처를 주지 마오 영원히끝도 시작도 없이아득한 사랑의 미로여때로는 쓰라린 이별도쓸쓸히 맞이하면서그리움만 태우는것이사랑의 진실인가요그대 작은 가슴에심어준 사랑이여상처를 주지 마오 영원히끝도 시작도 없이아득한 사랑의 미로여
1980,47535,사랑의 슬픔,이치현과 벗님들,하늘엔 흰눈이 내리고거리에는 오가는 사람들무슨 생각에 걸어 왔는지알 수 없어요달리는 창가에 흐르는눈꽃처럼 허무한 사랑에눈을 감으면 그대 생각에가슴이 시려워요아 속삭이듯 다가와나를 사랑한다고아 헤어지며 하는 말나를 잊으라고거리엔 흰눈이 쌓이고내 가슴엔 사랑의 슬픔이피어나지 못할 눈꽃이 되어빈 가슴을 적시네아 속삭이듯 다가와나를 사랑한다고아 헤어지며 하는 말나를 잊으라고거리에 흰눈이 쌓이고내 가슴엔 사랑의 슬픔이그대 가슴 안에 흩어져버린눈꽃이 되었나요
1980,619405,사랑의 썰물,임지훈,차가운 너의 이별의 말이마치 날카로운 비수처럼내 마음 깊은 곳을 찌르고마치 말을 잃은 사람처럼아무말도 하지 못한채떠나가는 너를 지키고 있네어느새 굵은 눈물 내려와슬픈 내 마음 적셔주네기억 할 수 있는너의 모든 것내게 새로운 의미로 다가와너의 사랑없인 더 하루도견딜 수가 없을것만 같은데잊혀지지 않는 모습은미소짖던 너의 그 고운얼굴어느새 굵은 눈물 내려와검붉은 노을 물들였네다시 돌아올 수 없기에혼자 외로울 수 밖에 없어어느새 사랑 썰물이 되어너무도 멀리 떠나갔네어느새 사랑 썰물이 되어내게서 멀리 떠나갔네어느새 사랑 썰물이 되어내게서 멀리 떠나갔네어느새 사랑 썰물이 되어내게서 멀리 떠나갔네
1980,1136794,사랑이 저만치 가네,김종찬,사랑이 떠나간다네이밤이 다 지나가면우리의 마지막 시간은붙잡을 수는 없겠지사랑이 울고 있다네이별을 앞에 두고서다시는 볼 수 없음에가슴은 찢어지는데이제 이별의 시간이 다가오네사랑이 떠나가네나는 죽어도너를 잊지는 못할거야아침이면 떠날 님아사랑이 저만치가네나 홀로 남겨놓고서세월아 멈춰져 버려라내님이 가지 못하게이제 이별의 시간이 다가오네사랑이 떠나가네나는 죽어도너를 잊지는 못할거야아침이면 떠날 님아사랑이 저만치가네나 홀로 남겨놓고서세월아 멈춰져 버려라내님이 가지 못하게내님이 가지 못하게내님이 가지 못하게
1980,48560,사랑이 지나가면,이문세,(1절) 그 사람 나를 보아도 나는 그 사람을 몰라요 두근거리는 마음은 아파도 이젠 그대를 몰라요 그대 나를 알아도 나는 기억을 못합니다 목이 메어와 눈물이 흘러도 사랑이 지나가면 그렇게 보고 싶던 그 얼굴을 그저 스쳐 지나며 그대의 허탈한 모습 속에 나 이젠 후회 없으니 그대 나를 알아도 나는 기억을 못합니다 목이 메어와 눈물이 흘러도 사랑이 지나가면  (2절) 그렇게 보고싶던 그얼굴을 그저 스쳐 지나며 그대의 허탈한 모습속에 나 이젠 후회없으니 그대 나를 알아도 나는 기억을 못합니다 목이 메어와 눈물이 흘러도 사랑이 지나가면  사랑이 지니가면
1980,1054749,사랑이여!,유심초,별처럼 아름다운 사랑이여꿈처럼 행복했던 사랑이여머물고 간 바람처럼기약 없이 멀어져간 내 사랑아한송이 꽃으로 피어라지지 않는 사랑의 꽃으로다시 한번 내 가슴에돌아오라 사랑이여 내 사랑아아 사랑은 타버린 불꽃아 사랑은 한줄기 바람인것을아 까맣게 잊으려 해도왜 나는 너를 잊지 못 하나 오 내사랑아 사랑은 타버린 불꽃아 사랑은 한줄기 바람인것을아 까맣게
1980,1110886,사랑하기 때문에,유재하,처음 느낀 그대 눈빛은혼자만의 오해였던가요해맑은 미소로 나를바보로 만들었소내 곁을 떠나가던 날가슴에 품었던 분홍빛의수많은 추억들이푸르게 바래졌소어제는 떠난 그대를잊지 못하는 내가 미웠죠하지만 이제 깨달아요그대만의 나였음을다시 돌아온 그대 위해내 모든 것 드릴 테요우리 이대로 영원히헤어지지 않으리나 오직 그대만을사랑하기 때문에커다란 그대를 향해작아져만 가는 나이기에그 무슨 뜻이라 해도조용히 따르리오어제는 지난 추억을잊지 못하는 내가 미웠죠하지만 이제 깨달아요그대만의 나였음을다시 돌아온 그대 위해내 모든 것 드릴 테요우리 이대로 영원히헤어지지 않으리나 오직 그대만을사랑하기 때문에사랑하기 때문에
1980,1010296,사랑하기에,이정석,사랑하기에 떠나신다니 그 말 나는 믿을 수 없어 사랑한다면 왜 헤어져야 해 그 말 나는 믿을 수 없어 하얀 찻잔을 사이에 두고 그대에게 하고 싶은 말 사랑한다는 말 하기도 전에 떠나가면 나는 어떡해 홀로 애태웠던 많은 노래가 오늘 이 밤 다시 들릴듯 한데 그 많았던 순간 우리의 얘기 저 하늘에 그대 가슴에 들릴듯 한데 날 사랑한다면 왜 떠나가야해 나에겐 아직도 할말이 많은데 정녕 내 곁을 떠나가야 한다면 말 없이 보내드리겠어요 하지만 나는 믿을 수 없어요 그대 떠난다는 말이 사랑하기에 떠나신다는 그 말 나는 믿을 수 없어요 홀로 애태웠던 많은 노래가 오늘 이 밤 다시 들릴듯 한데 그 많았던 순간 우리의 얘기 저 하늘에 그대 가슴에 들릴듯 한데 날 사랑한다면 왜 떠나가야해 나에겐 아직도 할말이 많은데 정녕 내 곁을 떠나가야 한다면 말 없이 보내드리겠어요 하지만 나는 믿을 수 없어요 그대 떠난다는 말이 사랑하기에 떠나신다는 그 말 나는 믿을 수 없어요
1980,987557,사랑했어요,김현식,돌아서 눈 감으면 잊을까 정든님 떠나가면 어이해 발길에 부딪히는 사랑의 추억 두 눈에 맺혀지는 눈물이여 이제와 생각하면 당신은 내 마음 깊은곳에 찾아와 사랑은 기쁨보다 아픔인것을 나에게 심어주었죠 사랑했어요 그때는 몰랐지만 이 마음 다 받쳐서 당신을 사랑했어요 이젠 알아요 사랑이 무언질 마음이 아프다는걸 돌아서 눈 감으면 잊을까 정든님 떠나가면 어이해 발길에 부딪히는 사랑의 추억 두 눈에 맺혀지는 눈물이여 사랑했어요 그때는 몰랐지만 이마음 다 바쳐서 당신을 사랑했어요 이젠 알아요 사랑이 무언질 마음이 아프다는걸 돌아서 눈 감으면 잊을까 정든님 떠나가면 어이해 발길에 부딪히는 사랑의 추억 두눈에 맺혀지는 눈물이여 발길에 부딪히는 사랑의 추억 두눈에 맺혀지는 눈물이여 -
1980,47078,새벽 아침,수와 진,나는 나는 풀꽃이 되어대지 위에 자라고너는 너는 이슬이 되어나의 모습을 적신다우리들이 만나는 날은안개가 낀 이른 새벽 아침너의 이슬이 나를 적실때나는 기쁨의 눈물을 흘린다나는 나는 풀꽃이 되어대지 위에 자라고너는 너는 이슬이 되어나의 모습을 적신다나는 나는 갈대가 되어너를 기다리고너는 너는 이슬이 되어나의 모습을 찾는다우리들이 만나는 날은안개가 낀 이른 새벽 아침너의 이슬이 나를 적실때나는 기쁨의 눈물을 흘린다나는 나는 갈대가 되어너를 기다리고너는 너는 이슬이 되어나의 모습을 찾는다
1980,1573429,새벽기차,다섯손가락,해지고 어두운 거리를나 홀로 걸어가면은눈물처럼 젖어드는 슬픈 이별이떠나간 그대 모습은빛 바랜 사진속에서애처롭게 웃음짓는데그 지나치는 시간속에 우연히스쳐가듯 만났던 그대이젠 돌아올 수 없는 길을 떠났네허전함에 무너진 가슴희미한 어둠을 뚫고떠나는 새벽기차는허물어진 내 마음을 함께 실었네낯설은 거리에 내려또 다시 외로워지는알 수 없는 내 마음이여그 지나치는 시간속에 우연히스쳐가듯 만났던 그대이젠 돌아올 수 없는 길을 떠났네허전함에 무너진 가슴희미한 어둠을 뚫고떠나는 새벽기차는허물어진 내 마음을 함께 실었네낯설은 거리에 내려또 다시 외로워지는알 수 없는 내 마음이여
1980,48361,아! 옛날이여,이선희,이젠 내 곁을 떠나간아쉬운 그대기에마음 속의 그대를못 잊어 그려본다달빛 물든 속삭임별빛 속에 그 밀어안개처럼 밀려와파도처럼 꺼져간다아 옛날이여지난시절 다시 올 수 없나 그날아니야 이제는 잊어야지아름다운 사연들구름속에 묻으리모두 다 꿈이라고아 옛날이여지난시절 다시 올 수 없나 그날아 옛날이여지난시절 다시 올 수 없나 그날오 오 오아 옛날이여지난시절 다시 올 수 없나 그날그 날이여
1980,48478,아직도 어두운 밤인가봐,전영록,아직도 어두운 밤인가봐하늘엔 반짝이는 별들이내 모습을 가끔 쳐다보네아직도 어두운 밤인가봐지금은 지나버린 바람이쓸쓸하게 나를 감싸주네언젠가 어렴풋이기억이 나겠지만어둠의 추억일랑이제는 잊어야지우리 이젠 지난얘기불꽃처럼 날리우고처음보는 타인처럼언젠가는 미련없이아직도 어두운 밤인가봐하늘엔 반짝이는 별들이내 모습을 가끔 쳐다보네아직도 어두운 밤인가봐하늘엔 반짝이는 별들이내 모습을 가끔 쳐다보네아직도 어두운 밤인가봐지금은 지나버린 바람이쓸쓸하게 나를 감싸주네언젠가 어렴풋이기억이 나겠지만어둠의 추억일랑이제는 잊어야지우리 이젠 지난얘기불꽃처럼 날리우고처음보는 타인처럼언젠가는 미련없이아직도 어두운 밤인가봐하늘엔 반짝이는 별들이내 모습을 가끔 쳐다보네
1980,2467994,아픈만큼 성숙해지고,구창모,한번쯤 겪어야만 될 사랑의 고통이라면그대로 따르겠어요 아무런 이유도 없이바라는 것도 없어요 모두 다 주고싶어요소중한 것은 사랑뿐 그밖에 뭐가 있나요그러나 사랑은 나에게 고통을 안겨줬어요진실을 감추며 외면한 말없이 돌아선 이별사랑은 약한 마음에 상처만 가득 남기고아픈만큼 성숙해지는 진실을 알게했어요하늘이 무너져 내리고 모든게 끝난것처럼마음은 둘 곳을 모르고 너무나 슬픈 생각뿐얻고 싶었던 사랑을 끝내는 잃어버린채아픈만큼 성숙해지는 진실을 알게했어요
1980,58150,안녕이라고 말하지마,이승철,소리내지마 우리사랑이 날아가버려 움직이지마 우리사랑이 약해지잖아 얘기하지마 우리사랑을 누가듣잖아 다가오지마 우리사랑이 멀어지잖아 안녕이라고 말하지마 나는 너를 보고 있잖아 그러나 자꾸 눈물이 나서 널 볼수가 없어 안녕이라고 말하지마 우린 아직 이별이 뭔지 몰라 소리내지마 우리사랑이 날아가버려 움직이지마 우리사랑이 멀어지잖아 안녕이라고 말하지마 나는 너를 보고 있잖아 그러나 자꾸 눈물이 나서 널 볼수가 없어 안녕이라고 말하지마 우린 아직 이별이 뭔지 몰라
1980,52841,얄미운 사람,김지애,사랑만 남겨놓고 떠나가느냐얄미운 사람 슬픈 음악처럼이마음 울려놓고저 멀리 떠나간 사람미련만 남겨놓고 돌아가느냐얄미운 사람 미련때문인가멍들은 이 내가슴아픔만 주고 간 사람정주고 마음주고 사랑도 줬지만지금은 남이 되어 떠나가느냐이별의 아픔일랑 가져가다오얄미운 사람사랑만 남겨놓고 떠나가느냐얄미운 사람 슬픈 음악처럼이마음 울려놓고저 멀리 떠나간 사람정주고 마음주고 사랑도 줬지만지금은 남이 되어 떠나가느냐이별의 아픔일랑 가져가다오얄미운 사람미련만 남겨놓고 돌아가느냐얄미운 사람 미련때문인가멍들은 이 내가슴아픔만 주고 간 사람미련때문인가 멍들은 이 내가슴아픔만 주고 간 사람
1980,4648269,어느 소녀의 사랑 이야기,민해경,그대를 만날때면 이렇게 포근한데 이룰 수 없는 사랑을 사랑을 어쩌면 좋아요 미소를 띄어봐도 마음은 슬퍼져요 사랑에 빠진 나를 나를 어찌할 수 없나요 내 인생에 반은 그대에게 있어요 그 나머지도 나의것은 아니죠 그대를 그대를 그리워하며 살아야 하니까 내 인생의 반은 그대에게 있어요 그 나머지도 나의것은 아니죠 그대를 그대를 그리워하며 살아야 하니까 이마음 다바쳐서 좋아한 사랑인데 이룰 수 없는 사랑을 사랑을 어쩌면 좋아요 이룰 수 없는 사랑을 사랑을 어쩌면 좋아요
1980,76723,어쩌다 마주친 그대,송골매,어쩌다 마주친 그대 모습에 내 마음을 빼앗겨 버렸네어쩌다 마주친 그대 두 눈이내 마음을 사로잡아 버렸네그대에게 할말이 있는데왜 이리 용기가 없을까말을 하고 싶지만 자신이 없어 내 가슴만 두근두근 답답한 이내 마음바람 속에 날려보내리피어나는 꽃처럼 아름다운 그녀가내 마음을 빼앗아 버렸네 이슬처럼 영롱한 그대 고운 두 눈이 내 마음을 사로잡아 버렸네그대에게 할말이 있는데왜 이리 용기가 없을까말을 하고 싶지만 자신이 없어 내 가슴만 두근두근바보 바보 나는 바보인가봐그대에게 할말이 있는데왜 이리 용기가 없을까말을 하고 싶지만 자신이 없어 내 가슴만 두근두근바보 바보 나는 바보인가봐
1980,59334,연상의 여인,윤민호,이제는 잊어야 할당신의 얼굴에서수줍던 지난날의내 모습을 봅니다내 젊음을 엮어서내 영혼을 엮어서사랑했던 여인 연상의 여인못다한 사랑이못다한 내 노래가그리운 마음에서당신곁을 스치네내 젊음을 엮어서내 영혼을 엮어서사랑했던 여인 연상의 여인못다한 사랑이못다한 내 노래가그리운 마음에서당신 곁을 스치네당신 곁을 스치네당신 곁을 스치네
1980,192285,영원한 친구,Nami (나미),파란 하늘 맴도는비둘기 날개처럼우리들의 마음은하늘을 날아가요서로 다같이 웃으면서밝은 내일의꿈을 키우며 살아요오 영원한 친구오 행복한 마음오 즐거운 인생 예오 영원한 친구오 행복한 마음오 즐거운 인생 예넓고 넓은 밤 하늘수 많은 별들처럼우리 모두 다정한친구가 되었어요서로 다같이 손을 잡고즐거운 노래행복의 노래 불러요오 영원한 친구오 행복한 마음오 즐거운 인생 예오 영원한 친구오 행복한 마음오 즐거운 인생 예오 영원한 친구오 행복한 마음오 즐거운 인생 예오 영원한 친구오 행복한 마음오 즐거운 인생 예오 영원한 친구오 행복한 마음오 즐거운 인생 예
1980,175094,옛시인의 노래,한경애,마른 나무가지에서 떨어지는작은 잎새 하나그대가 나무라해도내가내가 잎새라 해도우리들의 사이엔 아무것도남은게 없어요그대가 나무라해도내가내가 잎새라해도좋은 날엔 시인의 눈빛되어시인의 가슴이 되어아름다운 사연들을 태우고또 태우고 태웠었네뚜루루루 귓전에 맴도는낮은 휘파람 소리시인은 시인은 노래 부른다그 옛날에 사랑얘기를좋은 날엔 시인의 눈빛되어시인의 가슴이 되어아름다운 사연들을 태우고또 태우고 태웠었네뚜루루루 귓전에 맴도는낮은 휘파람 소리시인은 시인은 노래 부른다그 옛날에 사랑얘기를그 옛날에 사랑얘기를그 옛날에 사랑얘기를
1980,5798894,옥경이,태진아,희미한 불빛 아래 마주 앉은 당신은 언젠가 어디선가 본 듯한 얼굴인데 고향을 물어 보고 이름을 물어봐도 잃어버린 이야긴가대답하지 않네요바라보는 눈길이 젖어 있구나너도 나도 모르게 흘러간 세월아어디서 무엇을 하며어떻게 살았는지물어도 대답없이 고개 숙인 옥경이바라보는 눈길이 젖어 있구나너도 나도 모르게 흘러간 세월아어디서 무엇을 하며어떻게 살았는지물어도 대답없이 고개 숙인 옥경이
1980,60162,우린 너무 쉽게 헤어졌어요,최진희,그대의 옷자락에 매달려눈물을 흘려야했나요길목을 가로막고 가지말라고애원해야 했나요떠나가버린 그대때문에내모습이 야위어가요아무에게도 말을 못하고남 모르게 가슴아파요우린 너무 쉽게 헤어졌어요우린 너무 쉽게 헤어졌어요한번쯤 다시 만나 생각해봐요너무 쉽게 헤어졌어요떠나가 버린 그대때문에내모습이 야위어가요아무에게도 말을 못하고남 모르게 가슴아파요우린 너무 쉽게 헤어졌어요우린 너무 쉽게 헤어졌어요한번쯤 다시 만나 생각해봐요너무 쉽게 헤어졌어요
1980,49012,울고 싶어라,사랑과 평화,울고싶어라울고싶어라이마음사랑은 가고친구도 가고모두다왜 가야만 하니왜 가야만 하니왜가니수많은 시절아름다운 시절잊었니떠나보면 알거야아마 알거야떠나보면 알거야아마 알거야왜 가야만 하니왜 가야만 하니왜가니수많은 시절아름다운 시절잊었니떠나보면 알거야아마 알거야떠나보면 알거야아마 알거야떠나보면 알거야아마 알거야떠나보면 알거야아마 알거야떠나보면 알거야아마 아마 알거야떠나보면 알거야아마 알거야
1980,27192,유리벽,신형원,내가 너의 손을 잡으려해도잡을수가 없었네보이지않는 그 무엇이나를 슬프게 하였네나는 느낄수 있었네부딪히는 그 소리를우정도 우정도사랑도 사랑도유리벽안에 놓여있었네아무도 깨뜨리질 않는아무도 깨뜨리지 않네모두다 모른척하네보이지 않는 유리벽나는 느낄수 있었네부딪히는 그 소리를우정도 우정도사랑도 사랑도유리벽안에 놓여있었네아무도 깨뜨리질 않는아무도 깨뜨리지 않네모두다 모른척하네보이지 않는 유리벽보이지 않는 유리벽
1980,59173,이밤을 다시 한 번,조하문,아주 우연히 만나슬픔만 안겨준 사람내 맘속에 작은 촛불이 되어보고 싶어질 때면두눈을 감아버려요소리 질러 불러보고 싶지만어디에선가 당신 모습이다가오는 것 같아이젠 견딜 수 없어요이 밤을 이 밤을 다시 한 번당신과 보낼 수 있다면이 모든 이 모든 내 사랑을당신께 드리고 싶어요조그만 낙엽들이땅 위에 떨어지듯이내 맘은 갈 곳이 없어요어디에선가 당신 모습이다가오는 것 같아이젠 견딜 수 없어요이 밤을 이 밤을 다시 한 번당신과 보낼 수 있다면이 모든 이 모든 내 사랑을당신께 드리고 싶어요이 밤을 이 밤을 다시 한 번당신과 보낼 수 있다면이 모든 이 모든 내 사랑을당신께 드리고 싶어요
1980,1569503,이별노래,이동원,떠나는 그대조금만 더 늦게 떠나준다면그대 떠난 뒤에도내 그대를 사랑하기에아직 늦지 않으리그대 떠나는 곳내 먼저 떠나가서그대에 뒷모습에 깔리는노을이 되리니옷 깃을 여미고 어둠속에서사람의 집들이 어두워지면나 그대위해노래하는 별이 되리니난 그대조금만 더 늦게 떠나준다면그대 떠난 뒤에도내 그대를 사랑하기에아직 늦지 않으리그대 떠나는 곳내 먼저 떠나가서그대에 뒷모습에 깔리는노을이 되리니옷 깃을 여미고 어둠속에서사람의 집들이 어두워지면나 그대 위해노래하는 별이 되리니난 그대조금만 더 늦게 떠나준다면그대 떠난 뒤에도내 그대를 사랑하기에아직 늦지 않으리
1980,2346659,이별이래,유열,조용한 그대의 눈동자말없이 서있는 내 모습이렇게 가까이 있는데이것이 이별이래하늘에 흐르는 조각달강물에 어리는 그림자세상은 변한 게 없는데이것이 이별이래이제는 다시 볼 수 없는 그대의 슬픈 얼굴세월이 흐른 뒤에 하얗게 지워질까추억이 밀려와 쌓이는우리의 남겨진 시간들이대로 발길을 돌리면이것이 이별이래이제는 다시 볼 수 없는 그대의 슬픈 얼굴세월이 흐른 뒤에 하얗게 지워질까추억이 밀려와 쌓이는우리의 남겨진 시간들이대로 발길을 돌리면이것이 이별이래
1980,2036556,이젠 사랑할 수 있어요,해바라기,난 눈물이 메마른 줄 알았어요여태 사랑을 다시 못할 줄 알았어요오늘 난 자욱한 연기 사이로 사랑의 짝을 보았어요난 지금껏 어둔 밤을 헤맸어요여태 지워야할 기억이 너무 많았아요오늘 난 식어버린 마음 구석에 사랑의 불씨를 당겼어요이제 다시 이제 다시 사랑할 수 있어요이제 진정 이제 진정 웃을 수 있어요방금 하신 얘기 그 눈길이 아쉬워그대 곁에서 훨훨 떠날 수는 없어요이제 다시 이제 다시 사랑할 수 있어요이제 진정 이제 진정 웃을 수 있어요방금 하신 얘기 그 눈길이 아쉬워그대 곁에서 훨훨 떠날 수는 없어요떠날 수는 없어요
1980,1008364,잃어버린 정,김수희,당신의 고운 눈매에 할말을 잊었지만은냉정히 돌아선 무정한 사람은 눈물을 모르겠지요말문이 막혀서인지 할말을 잊었지만은다정한 그날의 뜨거운 추억을 어떻게 잊을 수 있나미소가 머물다간 시간도 없이 떠나는 사람이면아쉬운 미련도 아쉬운 마음도 남기지 말아요잃어버린 정이 그리워지면 그때는 어찌하나요
1980,49829,잊혀진 계절,이용,지금도 기억하고 있어요시월의 마지막 밤을뜻 모를 이야기를 남긴채우리는 헤어졌지요그 날의 쓸쓸했던 표정이그대의 진실인가요한마디 변명도 못하고잊혀져야 하는 건가요언제나 돌아오는 계절은나에게 꿈을 주지만이룰수 없는 꿈은 슬퍼요나를 울려요그날의 쓸쓸했던 표정이그대의 진심인가요한마디 변명도 못하고잊혀져야 하는건가요언제나 돌아오는 계절은나에게 꿈을 주지만이룰수 없는 꿈은 슬퍼요나를 울려요
1980,1124681,잡초,나훈아,아무도 찾지않는바람부는 언덕에이름 모를 잡초야한송이 꽃이라면향기라도 있을텐데이것저것 아무것도 없는잡초라네발이라도 있으면은님 찾아갈텐데손이라도 있으면은님 부를텐데이것저것 아무것도가진게 없어아무것도 가진게 없네아무도 찾지않는바람부는 언덕에이름 모를 잡초야한송이 꽃이라면향기라도 있을텐데이것저것 아무것도 없는잡초라네아무도 찾지않는바람부는 언덕에이름 모를 잡초야한송이 꽃이라면향기라도 있을텐데이것저것 아무것도 없는잡초라네발이라도 있으면은님 찾아갈텐데손이라도 있으면은님 부를텐데이것저것 아무것도가진게 없어아무것도 가진게 없네아무도 찾지않는바람부는 언덕에이름 모를 잡초야한송이 꽃이라면향기라도 있을텐데이것저것 아무것도 없는잡초라네이것저것 아무것도 없는잡초라네이것저것 아무것도 없는잡초라네이것저것 아무것도 없는잡초라네
